lambda,sigma,return
0.7413706853426713,0.026290017762236443,0.008711445051217436
0.7408704352176088,0.02630774253979272,0.008714114088737398
0.7403701850925463,0.0263254459404921,0.00871677473994962
0.7398699349674837,0.026343198815881364,0.008719437699898136
0.7393696848424212,0.02636100042371595,0.008722102854098654
0.7388694347173587,0.026378848641386194,0.008724769882870033
0.7383691845922961,0.02639674135380185,0.008727438470035586
0.7378689344672336,0.026415279421618573,0.008730198116486442
0.7373686843421711,0.026433375204226443,0.008732886618914469
0.7368684342171085,0.026451529939327482,0.008735578766847493
0.736368184092046,0.02646974322558725,0.008738274490589214
0.7358679339669835,0.026488016131426057,0.008740973938373406
0.7353676838419209,0.02650634832098767,0.008743677050081639
0.7348674337168584,0.026524739899844062,0.008746383831141416
0.7343671835917959,0.026543190973126966,0.008749094286938262
0.7338669334667333,0.026561703096111507,0.008751808635798901
0.7333666833416708,0.02658027351055618,0.008754526462217143
0.7328664332166083,0.02659890614584239,0.008757248332065768
0.7323661830915458,0.026617589581123844,0.008759972566740309
0.7318659329664832,0.026636334968351803,0.008762700789334716
0.7313656828414207,0.026655137125198385,0.008765432234522863
0.7308654327163582,0.026673994188293516,0.008768166625165935
0.7303651825912956,0.026692903181476147,0.008770903525227008
0.7298649324662331,0.02671185975935248,0.0087736423022754
0.7293646823411706,0.02673081608246439,0.008776376059557375
0.728864432216108,0.026749828507815158,0.008779112945839104
0.7283641820910455,0.026768852553903027,0.008781846563963316
0.727863931965983,0.02678786689055641,0.008784573882664973
0.7273636818409204,0.026806842328539672,0.008787290766500575
0.7268634317158579,0.02682573980078724,0.008789991697703666
0.7263631815907954,0.026846621145605865,0.00879297089634767
0.7258629314657328,0.026866103342408357,0.008795745161624294
0.7253626813406703,0.02688564093426928,0.008798522346934097
0.7248624312156078,0.026905224168374382,0.008801301064792889
0.7243621810905452,0.02692482116368692,0.008804076804488796
0.7238619309654827,0.026944347110022554,0.00880683760768009
0.7233616808404202,0.02696360151330654,0.008809555279871812
0.7228614307153576,0.02698217923778126,0.008812172997924687
0.7223611805902951,0.026999419447697574,0.00881459833893016
0.7218609304652326,0.027014525684484363,0.008816720302240205
0.72136068034017,0.02702691624042153,0.008818458330897087
0.7208604302151075,0.02703657905541466,0.00881981163827834
0.720360180090045,0.0270440764475362,0.00882085955697651
0.7198599299649825,0.027050195009743178,0.008821712527474072
0.7193596798399199,0.027055592773349672,0.008822462836121002
0.7188594297148574,0.027060674794239677,0.00882316727880381
0.7183591795897949,0.027065641875118222,0.008823854011533959
0.7178589294647323,0.027070578995046096,0.008824534948395463
0.7173586793396698,0.027075516874810208,0.00882521439393808
0.7168584292146073,0.027080468854453206,0.008825894213972087
0.7163581790895447,0.02708368386370384,0.008826328317176732
0.7158579289644822,0.027089206267968558,0.00882708504491702
0.7153576788394197,0.02709459211227362,0.008827820970295693
0.7148574287143571,0.027099882865053604,0.008828541909292319
0.7143571785892946,0.027105110248190997,0.008829252309455433
0.7138569284642321,0.02711029800862162,0.00882995550008779
0.7133566783391695,0.027115463575770174,0.008830653922874418
0.712856428214107,0.0271206195309322,0.008831349339369157
0.7123561780890445,0.02712577481982641,0.008832043000642607
0.7118559279639819,0.027130935766316165,0.008832735788234174
0.7113556778389194,0.0271361066103775,0.008833428293409107
0.7108554277138569,0.027141290432827904,0.00883412094330292
0.7103551775887943,0.027146489277143405,0.008834814019001856
0.7098549274637318,0.027151704448796103,0.008835507697823331
0.7093546773386693,0.027156935031730455,0.008836201844422487
0.7088544272136067,0.027162184594832026,0.008836896955032224
0.7083541770885442,0.027167453207479274,0.008837593033357257
0.7078539269634817,0.02717274108080338,0.008838290102812996
0.7073536768384192,0.027178047981960926,0.008838988124265217
0.7068534267133566,0.027183374136826473,0.008839687123502912
0.7063531765882941,0.027188719611891142,0.008840387103575166
0.7058529264632316,0.027194084473647046,0.008841088067621147
0.705352676338169,0.02719946878756166,0.008841790018472509
0.7048524262131065,0.027204872619998183,0.00884249295932732
0.704352176088044,0.027210296035327635,0.00884319689277378
0.7038519259629814,0.02721573909906417,0.008843901821820835
0.7033516758379189,0.02722120187552674,0.008844607749103584
0.7028514257128564,0.027226684429079172,0.008845314677311367
0.7023511755877938,0.027232186823647347,0.00884602260899783
0.7018509254627313,0.027237709123374358,0.008846731546800352
0.7013506753376688,0.027243251392030855,0.008847441493244844
0.7008504252126062,0.02724881369340644,0.00884815245086007
0.7003501750875437,0.02725439609372548,0.008848864422404937
0.6998499249624812,0.027259998650512717,0.008849577409517218
0.6993496748374186,0.02726518488926708,0.008850229614593976
0.6988494247123561,0.027270888375977298,0.008850953185773548
0.6983491745872936,0.027276603990199818,0.008851676618399393
0.697848924462231,0.027282332883104693,0.008852400068338748
0.6973486743371685,0.027288137701240334,0.008853132405600983
0.696848424212106,0.027293890848842494,0.008853855542832557
0.6963481740870435,0.027299660328148526,0.008854579107337862
0.6958479239619809,0.02730555013677789,0.00885531783575217
0.6953476738369184,0.027311337226317765,0.00885604010635401
0.6948474237118559,0.027317145094561384,0.00885676341381044
0.6943471735867933,0.027322878601912088,0.008857474251529045
0.6938469234617308,0.027328746030636227,0.00885820216053348
0.6933466733366683,0.027334629208852972,0.008858930374786562
0.6928464232116057,0.027340531465300445,0.008859659358097304
0.6923461730865432,0.027346453157705775,0.008860389154094966
0.6918459229614807,0.027352394603502164,0.008861119800699539
0.6913456728364181,0.027358356086006334,0.008861851331182632
0.6908454227113556,0.027364337854108432,0.008862583773555798
0.6903451725862931,0.02737033958443553,0.008863317074892213
0.6898449224612305,0.027376359974965143,0.008864051043180391
0.689344672336168,0.027382401882715714,0.008864786076848829
0.6888444222111055,0.027388465267958507,0.00886552216302803
0.6883441720860429,0.027394550253089626,0.008866259312094567
0.6878439219609804,0.027400656964021997,0.008866997534789835
0.6873436718359179,0.02740678535099827,0.00886773681672473
0.6868434217108553,0.027412935542666737,0.008868477169019177
0.6863431715857928,0.027419107608740126,0.008869218594526683
0.6858429214607303,0.027425301617310657,0.008869961095475455
0.6853426713356677,0.027431517638538988,0.008870704674756355
0.6848424212106052,0.027437755740938683,0.00887144933462617
0.6843421710855427,0.027444015994948306,0.00887219507793497
0.6838419209604802,0.027450298469963115,0.008872941907122176
0.6833416708354176,0.02745660323611244,0.008873689824812412
0.6828414207103551,0.027462930363942477,0.008874438833711794
0.6823411705852926,0.027469279923499963,0.00887518893628061
0.68184092046023,0.0274756519853758,0.008875940135122539
0.6813406703351675,0.02748204662029259,0.008876692432808968
0.680840420210105,0.027488463899530767,0.008877445832043435
0.6803401700850424,0.027494903894264205,0.008878200335432063
0.6798399199599799,0.027501366675605536,0.008878955945492123
0.6793396698349174,0.027507852315301493,0.008879712664896903
0.6788394197098548,0.027514360885035144,0.008880470496233007
0.6783391695847923,0.027520892456880712,0.008881229442153596
0.6778389194597298,0.02752744710284543,0.008881989505227996
0.6773386693346672,0.027534024897975202,0.008882750688486554
0.6768384192096047,0.027540625919443965,0.00888351299521282
0.6763381690845423,0.02754724897503104,0.008884276246250373
0.6758379189594796,0.02755389662631027,0.008885040801794421
0.6753376688344171,0.02756056771920081,0.008885806488188005
0.6748374187093547,0.02756726287041569,0.008886573386131934
0.674337168584292,0.027573981130921656,0.008887341351342249
0.6738369184592296,0.027580722379817235,0.00888811035841528
0.673336668334167,0.027587487588637074,0.008888880538942658
0.6728364182091046,0.027594277087713465,0.008889651932598176
0.672336168084042,0.027601090464704936,0.00889042447195691
0.6718359179589795,0.027607927794203825,0.008891198159676327
0.671335667833917,0.02761478915094336,0.008891972998393522
0.6708354177088544,0.027621674610092697,0.008892748990816608
0.6703351675837919,0.027628584246824038,0.008893526139585358
0.6698349174587294,0.027635518136504993,0.008894304447338498
0.6693346673336668,0.027642476354238103,0.008895083916705043
0.6688344172086043,0.0276494589765795,0.00889586455047004
0.6683341670835418,0.027656466079616082,0.008896646351257283
0.6678339169584792,0.027663497739927403,0.008897429321817354
0.6673336668334167,0.027670554034107665,0.008898213464833573
0.6668334167083542,0.027677635039023988,0.008898998783010977
0.6663331665832916,0.02768474083197067,0.008899785279112189
0.6658329164582291,0.027691871490156346,0.008900572955827078
0.6653326663331666,0.027699027091119214,0.008901361815873497
0.664832416208104,0.02770620771273579,0.008902151862002538
0.6643321660830415,0.027713413433015876,0.008902943096941913
0.663831915957979,0.027720644330229097,0.008903735523429263
0.6633316658329164,0.02772790048293434,0.00890452914422331
0.6628314157078539,0.027735181969867448,0.008905323962068706
0.6623311655827914,0.027742488870027934,0.008906119979730053
0.6618309154577288,0.027749821262610757,0.008906917199965905
0.6613306653326663,0.027757179227198423,0.008907715625567877
0.6608304152076038,0.02776456284348349,0.008908515259303888
0.6603301650825413,0.027771972191515792,0.008909316103968569
0.6598299149574787,0.027779407355123444,0.008910118162885807
0.6593296648324162,0.02778686840742399,0.00891092143776073
0.6588294147073537,0.027794355432865528,0.008911725931954006
0.6583291645822911,0.02780186851244486,0.008912531648284115
0.6578289144572286,0.027809407727417964,0.008913338589571907
0.6573286643321661,0.027816973159261568,0.008914146758637609
0.6568284142071035,0.027824564889764467,0.008914956158324988
0.656328164082041,0.027832183000922908,0.00891576679147053
0.6558279139569785,0.027839827575015106,0.008916578660924213
0.6553276638319159,0.0278474986945779,0.008917391769543622
0.6548274137068534,0.027855196442394446,0.008918206120189438
0.6543271635817909,0.027862920901520545,0.008919021715732677
0.6538269134567283,0.027870672155280832,0.008919838559052892
0.6533266633316658,0.02787845028725662,0.008920656653034794
0.6528264132066033,0.027886255381298065,0.008921476000572338
0.6523261630815407,0.02789408752152231,0.008922296604566093
0.6518259129564782,0.027901946792311217,0.008923118467924108
0.6513256628314157,0.02790983327832559,0.008923941593564414
0.6508254127063531,0.02791774706513804,0.00892476598450651
0.6503251625812906,0.02792568823733172,0.008925591643592742
0.6498249124562281,0.027933541851509997,0.0089264012973863
0.6493246623311655,0.027941653015758173,0.008927246768252841
0.648824412206103,0.027949676878769997,0.008928076252536382
0.6483241620810405,0.02795772845274335,0.008928907014088565
0.647823911955978,0.02796580784192551,0.008929739058527102
0.6473236618309154,0.02797380790561431,0.008930555961111588
0.6468234117058529,0.02798195192759873,0.008931391857807587
0.6463231615807904,0.027990123260989777,0.008932228936473665
0.6458229114557278,0.02799832205782334,0.008933067209384483
0.6453226613306653,0.028006548463609175,0.008933906687813714
0.6448224112056028,0.028014802620251248,0.008934747382499126
0.6443221610805402,0.028023084666005855,0.008935589303606975
0.6438219109554777,0.028031392625995844,0.008936432153250021
0.6433216608304152,0.028039727762331105,0.008937276104883062
0.6428214107053526,0.02804809154218314,0.00893812136269116
0.6423211605802901,0.02805648405523615,0.008938967929698404
0.6418209104552276,0.028064905391584603,0.008939815808959362
0.641320660330165,0.028073355641787125,0.008940665003575324
0.6408204102051025,0.028081834897011285,0.008941515516739489
0.64032016008004,0.028090340808063195,0.00894236693862608
0.6398199099549774,0.028098888245651363,0.008943221823076244
0.6393196598299149,0.028107454905970424,0.008944076281059666
0.6388194097048524,0.02811605093777053,0.008944932069784509
0.6383191595797898,0.028124676433881075,0.008945789192530145
0.6378189094547273,0.028133331486523746,0.008946647652323073
0.6373186593296648,0.028142016187823315,0.008947507452102165
0.6368184092046023,0.02815073063041218,0.008948368594879963
0.6363181590795397,0.028159474906567443,0.008949231083507824
0.6358179089544772,0.028168249107864855,0.008950094920572752
0.6353176588294147,0.028177053326322594,0.00895096010874143
0.6348174087043521,0.0281858876205726,0.008951826630294325
0.6343171585792896,0.028194751956606347,0.008952694482478827
0.6338169084542271,0.02820364667552374,0.008953563700977857
0.6333166583291645,0.02821257178781809,0.008954434275429133
0.632816408204102,0.02822152738939961,0.008955306206701905
0.6323161580790395,0.028230513544696623,0.00895617948900397
0.6318159079539769,0.028239530003803196,0.008957054089167906
0.6313156578289144,0.02824857734131027,0.008957930046451356
0.6308154077038519,0.028257654076050888,0.008958807069201002
0.6303151575787893,0.028266774845074876,0.00895968772549085
0.6298149074537268,0.02827591703002567,0.008960568280010519
0.6293146573286643,0.028285088268736592,0.008961449849323936
0.6288144072036017,0.028294290783308335,0.008962332800104184
0.6283141570785392,0.028303524659876917,0.008963217134166422
0.6278139069534767,0.02831280647843042,0.008964105439524606
0.6273136568284141,0.028322105603947535,0.008964992948355593
0.6268134067033516,0.02833143641565912,0.00896588186753622
0.6263131565782891,0.028340799019643335,0.008966772201705508
0.6258129064532265,0.028350193544441297,0.008967663960797132
0.625312656328164,0.028359619805778908,0.008968557098035134
0.6248124062031015,0.028369078088232542,0.008969451647754192
0.624312156078039,0.028378550090372597,0.008970344490266216
0.6238119059529764,0.028388076548234727,0.008971242576996233
0.6233116558279139,0.02839763485476172,0.008972141985031315
0.6228114057028514,0.02840722389653313,0.008973042517601011
0.6223111555777888,0.028416845259631365,0.00897394443311844
0.6218109054527263,0.02842649932476382,0.008974847784989812
0.6213106553276638,0.028436185662184796,0.008975752480170435
0.6208104052026012,0.028445914119077417,0.008976660154164358
0.6203101550775387,0.028455665017440825,0.008977567406048567
0.6198099049524762,0.02846544544673195,0.008978475076221851
0.6193096548274136,0.028475252998007936,0.008979382547502615
0.6188094047023511,0.028485114669400444,0.008980297482945404
0.6183091545772886,0.0284949975912317,0.00898121033347571
0.617808904452226,0.028504914872667278,0.008982124910545971
0.6173086543271635,0.028514866732329638,0.008983041236849641
0.616808404202101,0.028524852938431374,0.0089839592160322
0.6163081540770384,0.028534873151211344,0.008984878730433785
0.6158079039519759,0.028544926875144393,0.008985799680332121
0.6153076538269134,0.02855501363147952,0.008986721983093953
0.6148074037018508,0.028565130647978942,0.008987643627142793
0.6143071535767883,0.02857528910531225,0.008988569755408047
0.6138069034517258,0.028585480735174536,0.008989497075393163
0.6133066533266633,0.02859570717811963,0.008990425872486905
0.6128064032016007,0.028605966191010575,0.008991355781747569
0.6123061530765382,0.028616260723792857,0.00899228733436675
0.6118059029514757,0.028626590124258198,0.008993220361805221
0.6113056528264131,0.028636954560407515,0.008994154884513434
0.6108054027013506,0.028647354075752383,0.008995090899962727
0.6103051525762881,0.028657788738185124,0.008996028420257537
0.6098049024512255,0.028668258718554395,0.008996967466525814
0.609304652326163,0.028678762974365033,0.008997907844218325
0.6088044022011005,0.028689304002214932,0.008998849980568905
0.6083041520760379,0.028699880659507116,0.00899979365534131
0.6078039019509754,0.0287104930011456,0.009000738862596228
0.607303651825913,0.02872114016394285,0.009001685453612268
0.6068034017008503,0.0287318245410886,0.00900263380701251
0.6063031515757878,0.028742545005455027,0.009003583719720376
0.6058029014507254,0.028753301871057818,0.009004535229529154
0.6053026513256627,0.028764095042326944,0.009005488305926386
0.6048024012006002,0.028774924577624112,0.009006442944734542
0.6043021510755378,0.02878578965420983,0.009007399003413349
0.6038019009504751,0.028796692488166412,0.00900835681678135
0.6033016508254126,0.028807632096281857,0.009009316215225287
0.6028014007003502,0.02881860861566041,0.009010277206215486
0.6023011505752875,0.028829621194653973,0.009011239642966417
0.601800900450225,0.02884066934269412,0.009012203428704593
0.6013006503251626,0.02885175782458656,0.009013169311652906
0.6008004002001001,0.028862883125268378,0.009014136708786782
0.6003001500750375,0.028874045931558432,0.009015105715832611
0.599799899949975,0.028885244920978704,0.00901607612570124
0.5992996498249125,0.02889648638274927,0.009017048872720852
0.5987993996998499,0.02890775982777601,0.009018022363709034
0.5982991495747874,0.02891907391540462,0.009018997875467847
0.5977988994497249,0.028930425695373234,0.00901997495928933
0.5972986493246623,0.028941815727879024,0.009020953683638587
0.5967983991995998,0.02895324409754602,0.009021934047298737
0.5962981490745373,0.028964710916814747,0.00902291605359588
0.5957978989494747,0.02897621631570028,0.009023899707332708
0.5952976488244122,0.028987761286118505,0.009024885149562319
0.5947973986993497,0.028999344177335237,0.00902587210970444
0.5942971485742871,0.02901096604063027,0.009026860733387274
0.5937968984492246,0.029022627001843687,0.00902785102513623
0.5932966483241621,0.029034327182651663,0.009028842988831536
0.5927963981990995,0.029046066704960207,0.009029836628265835
0.592296148074037,0.029057845668741106,0.009030831943940932
0.5917958979489745,0.029069663920916394,0.009031828899111324
0.5912956478239119,0.029081521905533345,0.009032827544244667
0.5907953976988494,0.029093420621416687,0.009033828015417912
0.5902951475737869,0.029105358673876407,0.009034830088340393
0.5897948974487243,0.029117336797803848,0.009035833858315231
0.5892946473236618,0.029129355124253367,0.009036839330147643
0.5887943971985993,0.029141413783598975,0.009037846508429457
0.5882941470735368,0.02915351291040536,0.009038855398363412
0.5877938969484742,0.02916565263440586,0.009039866004471262
0.5872936468234117,0.02917783309152471,0.00904087833191646
0.5867933966983492,0.029190054575493438,0.009041892409865235
0.5862931465732866,0.029202316866625028,0.009042908190070949
0.5857928964482241,0.029214620349314796,0.009043925714925051
0.5852926463231616,0.029226964994767637,0.009044944964524033
0.584792396198099,0.02923935101258944,0.00904596595341775
0.5842921460730365,0.029251778528753446,0.009046988690236384
0.583791895947974,0.029264247728656507,0.009048013181533239
0.5832916458229114,0.029276758705984274,0.00904903942891195
0.5827913956978489,0.029289311595957084,0.009050067436949243
0.5822911455727864,0.029301906543531337,0.009051097208836857
0.5817908954477238,0.029314543688200502,0.00905212875159048
0.5812906453226613,0.029327223181192182,0.009053162073166992
0.5807903951975988,0.02933994472573375,0.009054197123114713
0.5802901450725362,0.02935270932922475,0.009055234018956863
0.5797898949474737,0.029365516659552875,0.009056272701894567
0.5792896448224112,0.02937836693792507,0.009057313191981895
0.5787893946973486,0.029391260112837634,0.0090583554615642
0.5782891445722861,0.029404196427293243,0.009059399532804869
0.5777888944472236,0.02941717603940771,0.009060445412752504
0.5772886443221611,0.0294301990606229,0.00906149310054296
0.5767883941970985,0.029443265628236605,0.009062542601801355
0.576288144072036,0.029456375937238995,0.009063593929250331
0.5757878939469735,0.029469530125400323,0.009064647088243913
0.5752876438219109,0.02948272781321758,0.009065702024918226
0.5747873936968484,0.029495970173356333,0.009066758863166168
0.5742871435717859,0.02950925688458049,0.009067817555465882
0.5737868934467233,0.02952258789506511,0.009068878077131772
0.5732866433216608,0.029535963398767486,0.0090699404338948
0.5727863931965983,0.029549383620596077,0.009071004651023057
0.5722861430715357,0.029562848695210635,0.009072070731202826
0.5717858929464732,0.029576358646064393,0.009073138640033255
0.5712856428214107,0.02958991379987871,0.009074208428342107
0.5707853926963481,0.02960351434556338,0.009075280082948096
0.5702851425712856,0.02961715996447608,0.009076353709366086
0.5697848924462231,0.029630851511241705,0.009077429174316263
0.5692846423211605,0.029644588746896544,0.009078506522272552
0.568784392196098,0.02965837190611671,0.009079585776125823
0.5682841420710355,0.029672200991495257,0.00908066691400019
0.5677838919459729,0.029686076157098503,0.009081749934888354
0.5672836418209104,0.029699997362970913,0.009082834775427678
0.5667833916958479,0.02971396530155639,0.009083921570034893
0.5662831415707853,0.029727979974493727,0.009085010338089531
0.5657828914457228,0.029742041852198968,0.009086099432296236
0.5652826413206603,0.02975614970232474,0.00908719388156464
0.5647823911955978,0.02977030527260181,0.009088288481465777
0.5642821410705352,0.02978450807332841,0.009089385042493087
0.5637818909454727,0.029798758038959382,0.009090483502764682
0.5632816408204102,0.029813055575141776,0.009091583922835423
0.5627813906953476,0.02982740069574929,0.009092686280099052
0.5622811405702851,0.02984179266520131,0.009093790144814038
0.5617808904452226,0.029856234632098643,0.009094896888181964
0.56128064032016,0.029870723794380025,0.009096005160473535
0.5607803901950975,0.02988526080928286,0.009097114996427003
0.560280140070035,0.029899846598388773,0.009098227117404526
0.5597798899449724,0.029914480896976955,0.00909934116367831
0.5592796398199099,0.02992916378977398,0.00910045710451516
0.5587793896948474,0.029943895414673752,0.009101574944657012
0.5582791395697848,0.02995867581928436,0.009102694641560272
0.5577788894447223,0.029973504994569092,0.009103816126602353
0.5572786393196598,0.02998838951363233,0.009104943110019793
0.5567783891945972,0.030003319086566362,0.009106069372748393
0.5562781390695347,0.030018298394643202,0.009107197661882442
0.5557778889444722,0.0300333275962265,0.00910832798146314
0.5552776388194096,0.030048406178060042,0.009109460184434554
0.5547773886943471,0.030063536074559978,0.009110594676810722
0.5542771385692846,0.030078716055628108,0.009111731134870347
0.5537768884442221,0.03009394651497164,0.009112869646530842
0.5532766383191595,0.03010922766693054,0.009114010209066969
0.552776388194097,0.030124559685520295,0.009115152831640773
0.5522761380690345,0.030139942724867506,0.0091162975196771
0.5517758879439719,0.030155365575816127,0.009117443380784926
0.5512756378189094,0.030170862510052247,0.00911859313550472
0.5507753876938469,0.030186397978532783,0.009119743981722833
0.5502751375687843,0.030201972276803664,0.009120895836375214
0.5497748874437218,0.030217629453033818,0.009122052254574678
0.5492746373186593,0.030233322302604174,0.009123209492726362
0.5487743871935967,0.03024904992435329,0.009124363902189528
0.5482741370685342,0.03026486266249387,0.009125529663618638
0.5477738869434717,0.03028071464595207,0.009126693814361642
0.5472736368184091,0.030296615957466085,0.009127859068780005
0.5467733866933466,0.030312571527657758,0.009129026890100794
0.5462731365682841,0.030328581963651353,0.009130197409463936
0.5457728864432215,0.03034463472255509,0.009131366063564844
0.545272636318159,0.030360759348798682,0.009132543803427194
0.5447723861930965,0.03037692225171395,0.009133717522890347
0.5442721360680339,0.030393151145676374,0.00913489882277743
0.5437718859429714,0.03040938838181804,0.00913607661997238
0.5432716358179089,0.030425758715615023,0.009137262506432915
0.5427713856928463,0.030442133870024812,0.009138444825445251
0.5422711355677838,0.030458582288301353,0.009139634519511056
0.5417708854427213,0.030475066277040625,0.009140823528934671
0.5412706353176588,0.03049162699179674,0.00914201604120243
0.5407703851925962,0.030508231408609403,0.009143210010232106
0.5402701350675337,0.030524889347149576,0.009144406012465143
0.5397698849424712,0.030541605568284533,0.009145604446874567
0.5392696348174086,0.030558375828321358,0.009146804974989152
0.5387693846923461,0.03057520103922457,0.009148007574852839
0.5382691345672836,0.030592084013832475,0.009149212764097876
0.537768884442221,0.030609021946505322,0.009150419966122238
0.5372686343171585,0.03062601646258281,0.009151629474038414
0.536768384192096,0.030643067469135858,0.009152841236209392
0.5362681340670334,0.03066017515411262,0.009154055259169926
0.535767883941971,0.0306773396989832,0.009155271548395849
0.5352676338169085,0.030694561345109214,0.00915649012300818
0.5347673836918458,0.03071184021957301,0.009157710974871546
0.5342671335667833,0.030729176510192496,0.009158934110166363
0.5337668834417209,0.030746570411037687,0.009160159536172139
0.5332666333166582,0.03076402210971846,0.009161387259188086
0.5327663831915957,0.03078153179661358,0.009162617286013133
0.5322661330665333,0.030799099714798266,0.009163849632831499
0.5317658829414706,0.030816725982841124,0.009165084292570857
0.5312656328164082,0.03083441081249206,0.009166321274454999
0.5307653826913457,0.030852154406971765,0.009167560587169832
0.530265132566283,0.03086995696460844,0.009168802238268773
0.5297648824412206,0.030887818681530132,0.009170046234606608
0.5292646323161581,0.03090573975392984,0.009171292582931844
0.5287643821910956,0.03092372037324048,0.009172541288796108
0.528264132066033,0.03094176073858169,0.009173792359311893
0.5277638819409705,0.030959861052231426,0.009175045802238027
0.527263631815908,0.030978021512042223,0.009176301624135554
0.5267633816908454,0.030996242314647687,0.009177559831080503
0.5262631315657829,0.031014523643771053,0.009178820425693958
0.5257628814407204,0.031032865695519253,0.00918008341353198
0.5252626313156578,0.031051268616332905,0.009181348787693451
0.5247623811905953,0.03106973261464698,0.009182616555089208
0.5242621310655328,0.0310882579686415,0.009183886744238524
0.5237618809404702,0.031106844913618963,0.00918515936985159
0.5232616308154077,0.03112549374816868,0.009186434462225822
0.5227613806903452,0.031144204534705528,0.00918771199166664
0.5222611305652826,0.031162977510034,0.009188991972893835
0.5217608804402201,0.031181812878283987,0.00919027441215611
0.5212606303151576,0.031200710844257407,0.00919155931573125
0.520760380190095,0.03121967161371161,0.00919284668999333
0.5202601300650325,0.031238695393501173,0.009194136541443274
0.51975987993997,0.031257782391626805,0.009195428876715964
0.5192596298149074,0.0312769328172368,0.009196723702576032
0.5187593796898449,0.03129614654262868,0.009198020946974845
0.5182591295647824,0.03131542449105638,0.009199320783817504
0.5177588794397199,0.0313347656706604,0.009200622942555234
0.5172586293146573,0.031354170348709715,0.00920192744095821
0.5167583791895948,0.0313736413387848,0.00920323489375348
0.5162581290645323,0.031393176963295015,0.009204544856017464
0.5157578789394697,0.031412777814984236,0.00920585742572211
0.5152576288144072,0.03143244359353668,0.00920717249619947
0.5147573786893447,0.031452174698556254,0.009208490114471382
0.5142571285642821,0.03147197134906569,0.009209810288312775
0.5137568784392196,0.03149183376491636,0.009211133025543678
0.5132566283141571,0.031511761997467774,0.009212458298337266
0.5127563781890945,0.031531756663823754,0.00921378619772004
0.512256128064032,0.03155181775141731,0.009215116681706237
0.5117558779389695,0.03157194548621558,0.009216449758779971
0.5112556278139069,0.03159214009470269,0.009217785437332093
0.5107553776888444,0.03161240181955722,0.009219123728607129
0.5102551275637819,0.0316327308457479,0.009220464631177585
0.5097548774387193,0.031653127429523635,0.0092218081610381
0.5092546273136568,0.031673591840423156,0.009223154333457436
0.5087543771885943,0.03169412423978352,0.009224503146587746
0.5082541270635317,0.03171472490307817,0.009225854615165657
0.5077538769384692,0.03173539394480655,0.009227208738601021
0.5072536268134067,0.03175613141877571,0.009228565513673069
0.5067533766883441,0.031776937506029806,0.009229924945105945
0.5062531265632816,0.03179739339135553,0.009231259703772731
0.5057528764382191,0.03181816961345715,0.009232613571730448
0.5052526263131566,0.031838956167324316,0.009233966309355671
0.504752376188094,0.03185973601424809,0.009235316816768101
0.5042521260630315,0.03188048922989227,0.009236663812213566
0.503751875937969,0.0319011894697349,0.00923800560481495
0.5032516258129064,0.03192180645090181,0.009239340256911435
0.5027513756878439,0.03194230475118957,0.009240665508514781
0.5022511255627814,0.031967337574279414,0.009242281935100828
0.5017508754377188,0.03198884412667796,0.009243668465534307
0.5012506253126563,0.032010414845198176,0.009245057288695758
0.5007503751875938,0.03203204467017169,0.00924644807354125
0.5002501250625312,0.032053719554235874,0.00924783991423002
0.4997498749374687,0.0320754117430541,0.009249231030875587
0.49924962481240615,0.032097067510052,0.00925061799009634
0.49874937468734365,0.03211859476030119,0.009251994922460366
0.4982491245622811,0.032139841910686674,0.009253352189742062
0.49774887443721855,0.0321605809620865,0.009254675328232079
0.49724862431215605,0.032180501498453314,0.009255944692671634
0.4967483741870935,0.0321992288290006,0.009257136633653072
0.496248124062031,0.03221646008272013,0.00925823215499768
0.49574787393696845,0.032231706650524036,0.009259200499098431
0.4952476238119059,0.03224485052677077,0.00926003448003372
0.4947473736868434,0.03225589048570376,0.00926073426576718
0.49424712356178085,0.03226500739339523,0.009261311499550616
0.4937468734367183,0.03227251050220764,0.009261785891183415
0.4932466233116558,0.032278761903706384,0.009262180444923246
0.49274637318659326,0.032284109261730365,0.00926251721935435
0.4922461230615307,0.0322888440927126,0.009262814700315038
0.4917458729364682,0.03229318718569894,0.00926308688516087
0.49124562281140566,0.03229729293836382,0.009263343561417184
0.49074537268634316,0.0323012627363057,0.009263591156033828
0.4902451225612806,0.03230515989387254,0.009263833681469321
0.48974487243621806,0.032309022409375665,0.009264073545588426
0.48924462231115556,0.032312872414189314,0.009264312149083949
0.488744372186093,0.03231672235557788,0.00926455027942044
0.48824412206103046,0.03232057929069124,0.009264788381636054
0.48774387193596797,0.03232444603757584,0.009265026631665996
0.4872436218109054,0.03232832525713878,0.00926526519577364
0.48674337168584286,0.032332219603883605,0.009265504239660235
0.48624312156078037,0.03233612916865568,0.009265743766259818
0.4857428714357178,0.03233704680882241,0.009265792561847076
0.4852426213106553,0.03234150300421402,0.009266065853083583
0.48474237118559277,0.03234588871348749,0.009266334174321588
0.4842421210605302,0.032350217651597186,0.009266598393540255
0.4837418709354677,0.03235450154981425,0.009266859252714558
0.48324162081040517,0.03235875039889378,0.009267117383555385
0.4827413706853426,0.032362972672130695,0.00926737332133544
0.4822411205602801,0.03236717553068881,0.009267627518018703
0.48174087043521757,0.03237136500864126,0.009267880354115328
